tau,tau_prime,method,trial,attempt,cos_sim
0.0,0.2,bt_map_left,0,9,0.7208352794915647
0.0,0.2,bt_map_left,0,10,0.621696021966045
0.0,0.2,bt_map_left,0,11,0.556854544911861
0.0,0.2,bt_map_left,0,12,0.2644839758905774
0.0,0.2,bt_map_left,0,13,0.5419889720068619
0.0,0.2,bt_map_left,0,14,0.3865294818239969
0.0,0.2,bt_map_left,0,15,0.5225329306531108
0.0,0.2,bt_map_left,0,16,0.7250184584448072
0.0,0.2,bt_map_left,0,17,0.7960323680687663
0.0,0.2,bt_map_left,0,18,0.8278719598881269
0.0,0.2,bt_map_left,0,19,0.8732751809286944
0.0,0.2,bt_map_left,0,20,0.7074436270302668
0.0,0.2,bt_map_left,0,21,0.7404612043308746
0.0,0.2,bt_map_left,0,22,0.5316740198354087
0.0,0.2,bt_map_left,0,23,0.32348576640523086
0.0,0.2,bt_map_left,0,24,0.3497356170403219
0.0,0.2,bt_map_left,0,25,0.5466126899648998
0.0,0.2,bt_map_left,0,26,0.7476986668251775
0.0,0.2,bt_map_left,0,27,0.8217571443156064
0.0,0.2,bt_map_left,0,28,0.8690888394842861
0.0,0.2,bt_map_left,0,29,0.9122489530713037
0.0,0.2,bt_map_left,0,30,0.8874442420467437
0.0,0.2,bt_map_left,0,31,0.9495578618232903
0.0,0.2,bt_map_left,0,32,0.8955798569158362
0.0,0.2,bt_map_left,0,33,0.8011631289219896
0.0,0.2,bt_map_left,0,34,0.7136971489428712
0.0,0.2,bt_map_left,0,35,0.787320526958017
0.0,0.2,bt_map_left,0,36,0.7892356793893105
0.0,0.2,bt_map_left,0,37,0.8102379008079544
0.0,0.2,bt_map_left,0,38,0.7602906084065495
0.0,0.2,bt_map_left,0,39,0.6542830396144595
0.0,0.2,bt_map_left,0,40,0.7081417671386534
0.0,0.2,bt_map_left,0,41,0.6550788752480485
0.0,0.2,bt_map_left,0,42,0.7480463022587939
0.0,0.2,bt_map_left,0,43,0.7738758769170418
0.0,0.2,bt_map_left,0,44,0.713345211854803
0.0,0.2,bt_map_left,0,45,0.7872740164861238
0.0,0.2,bt_map_left,0,46,0.8564706543299143
0.0,0.2,bt_map_left,0,47,0.9270667299233339
0.0,0.2,bt_map_left,0,48,0.9443556920115116
0.0,0.2,bt_map_left,0,49,0.909898740073031
0.0,0.2,bt_map_left,0,50,0.9318121128478375
0.0,0.2,bt_map_left,1,1,0.8782542647908835
0.0,0.2,bt_map_left,1,2,0.9286108131501883
0.0,0.2,bt_map_left,1,3,0.9074187437348694
0.0,0.2,bt_map_left,1,4,0.7437854168073904
0.0,0.2,bt_map_left,1,5,0.6350015414891798
0.0,0.2,bt_map_left,1,6,0.4406965930559497
0.0,0.2,bt_map_left,1,7,0.3631270107588825
0.0,0.2,bt_map_left,1,8,0.3428187574793127
0.0,0.2,bt_map_left,1,9,0.33886673720299676
0.0,0.2,bt_map_left,1,10,0.33886673720299676
0.0,0.2,bt_map_left,1,11,0.5284281136407403
0.0,0.2,bt_map_left,1,12,0.4005900878374593
0.0,0.2,bt_map_left,1,13,0.3388667372029969
0.0,0.2,bt_map_left,1,14,0.41899351137924384
0.0,0.2,bt_map_left,1,15,0.3942147790297078
0.0,0.2,bt_map_left,1,16,0.44899960290072066
0.0,0.2,bt_map_left,1,17,0.383411588290174
0.0,0.2,bt_map_left,1,18,0.4186199608731476
0.0,0.2,bt_map_left,1,19,0.47522776146181406
0.0,0.2,bt_map_left,1,20,0.5276008220652358
0.0,0.2,bt_map_left,1,21,0.43365930007103753
0.0,0.2,bt_map_left,1,22,0.36838746093144537
0.0,0.2,bt_map_left,1,23,0.484244907983323
0.0,0.2,bt_map_left,1,24,0.49653641626142747
0.0,0.2,bt_map_left,1,25,0.4460121662691242
0.0,0.2,bt_map_left,1,26,0.432789615278381
0.0,0.2,bt_map_left,1,27,0.36439999591608985
0.0,0.2,bt_map_left,1,28,0.38951292456519987
0.0,0.2,bt_map_left,1,29,0.5395114395370827
0.0,0.2,bt_map_left,1,30,0.5581216836851003
0.0,0.2,bt_map_left,1,31,0.4718688621160411
0.0,0.2,bt_map_left,1,32,0.450641198902711
0.0,0.2,bt_map_left,1,33,0.4807354904814185
0.0,0.2,bt_map_left,1,34,0.5032937455375224
0.0,0.2,bt_map_left,1,35,0.4502863182476417
0.0,0.2,bt_map_left,1,36,0.41563264032778136
0.0,0.2,bt_map_left,1,37,0.3620973228158898
0.0,0.2,bt_map_left,1,38,0.4455313755156368
0.0,0.2,bt_map_left,1,39,0.451275502436125
0.0,0.2,bt_map_left,1,40,0.5009869287538199
0.0,0.2,bt_map_left,1,41,0.5561619931157546
0.0,0.2,bt_map_left,1,42,0.556542531987226
0.0,0.2,bt_map_left,1,43,0.5324037391676322
0.0,0.2,bt_map_left,1,44,0.6197053623829996
0.0,0.2,bt_map_left,1,45,0.7216667712479993
0.0,0.2,bt_map_left,1,46,0.7892571284597203
0.0,0.2,bt_map_left,1,47,0.8164177630238174
0.0,0.2,bt_map_left,1,48,0.7634798365122459
0.0,0.2,bt_map_left,1,49,0.699802573034397
0.0,0.2,bt_map_left,1,50,0.654150927586838
0.0,0.2,bt_map_left,2,1,0.12743672720571736
0.0,0.2,bt_map_left,2,2,0.5817914272592619
0.0,0.2,bt_map_left,2,3,0.009927312575812797
0.0,0.2,bt_map_left,2,4,0.03898867597381376
0.0,0.2,bt_map_left,2,5,0.04047952281168035
0.0,0.2,bt_map_left,2,6,0.14813121647232905
0.0,0.2,bt_map_left,2,7,0.381086287668513
0.0,0.2,bt_map_left,2,8,0.3192541196148904
0.0,0.2,bt_map_left,2,9,0.4239083093010587
0.0,0.2,bt_map_left,2,10,0.37429541113933795
0.0,0.2,bt_map_left,2,11,0.7842607833648111
0.0,0.2,bt_map_left,2,12,0.8224829512008187
0.0,0.2,bt_map_left,2,13,0.6994126230907397
0.0,0.2,bt_map_left,2,14,0.5515670959249253
0.0,0.2,bt_map_left,2,15,0.8247353532443683
0.0,0.2,bt_map_left,2,16,0.8566133125925378
0.0,0.2,bt_map_left,2,17,0.5952443621343753
0.0,0.2,bt_map_left,2,18,0.6948868987464681
0.0,0.2,bt_map_left,2,19,0.8871148035537861
0.0,0.2,bt_map_left,2,20,0.8301759269781291
0.0,0.2,bt_map_left,2,21,0.8644628559461373
0.0,0.2,bt_map_left,2,22,0.948234348748761
0.0,0.2,bt_map_left,2,23,0.935405927305785
0.0,0.2,bt_map_left,2,24,0.9857588423954968
0.0,0.2,bt_map_left,2,25,0.8924221038469876
0.0,0.2,bt_map_left,2,26,0.791281290377711
0.0,0.2,bt_map_left,2,27,0.8351323645521135
0.0,0.2,bt_map_left,2,28,0.7213709094061714
0.0,0.2,bt_map_left,2,29,0.7849184851601905
0.0,0.2,bt_map_left,2,30,0.7921903257572839
0.0,0.2,bt_map_left,2,31,0.8030353546023201
0.0,0.2,bt_map_left,2,32,0.7789423206621825
0.0,0.2,bt_map_left,2,33,0.7366755201135072
0.0,0.2,bt_map_left,2,34,0.6556784937818892
0.0,0.2,bt_map_left,2,35,0.7707324347279337
0.0,0.2,bt_map_left,2,36,0.8358608719372911
0.0,0.2,bt_map_left,2,37,0.7569854978006021
0.0,0.2,bt_map_left,2,38,0.6707506074296916
0.0,0.2,bt_map_left,2,39,0.6221502139093806
0.0,0.2,bt_map_left,2,40,0.6949401145758767
0.0,0.2,bt_map_left,2,41,0.6890706276858456
0.0,0.2,bt_map_left,2,42,0.6039225298978104
0.0,0.2,bt_map_left,2,43,0.6297530858351
0.0,0.2,bt_map_left,2,44,0.5376851872657042
0.0,0.2,bt_map_left,2,45,0.5611415187125608
0.0,0.2,bt_map_left,2,46,0.6307445362588511
0.0,0.2,bt_map_left,2,47,0.6105829593271934
0.0,0.2,bt_map_left,2,48,0.5980244173094535
0.0,0.2,bt_map_left,2,49,0.6877603648619386
0.0,0.2,bt_map_left,2,50,0.6883594408958036
0.0,0.2,bt_map_left,3,1,0.01658956441651913
0.0,0.2,bt_map_left,3,2,0.0043956321515602765
0.0,0.2,bt_map_left,3,3,0.002464422310815313
0.0,0.2,bt_map_left,3,4,0.12240507475258229
0.0,0.2,bt_map_left,3,5,0.36976608737513317
0.0,0.2,bt_map_left,3,6,0.07160986967390322
0.0,0.2,bt_map_left,3,7,0.07140845161866839
0.0,0.2,bt_map_left,3,8,0.07446736447997045
0.0,0.2,bt_map_left,3,9,0.17257983681064443
0.0,0.2,bt_map_left,3,10,0.7155375898569187
0.0,0.2,bt_map_left,3,11,0.9058662973000519
0.0,0.2,bt_map_left,3,12,0.7707197991702176
0.0,0.2,bt_map_left,3,13,0.8606089656225285
0.0,0.2,bt_map_left,3,14,0.8922357756666258
0.0,0.2,bt_map_left,3,15,0.9276873159233546
0.0,0.2,bt_map_left,3,16,0.8935445540539708
0.0,0.2,bt_map_left,3,17,0.7855889371335728
0.0,0.2,bt_map_left,3,18,0.70168399124353
0.0,0.2,bt_map_left,3,19,0.7850775461134759
0.0,0.2,bt_map_left,3,20,0.7423207397267875
0.0,0.2,bt_map_left,3,21,0.8581514293645598
0.0,0.2,bt_map_left,3,22,0.7061313874487897
0.0,0.2,bt_map_left,3,23,0.8787157496758641
0.0,0.2,bt_map_left,3,24,0.74936021185046
0.0,0.2,bt_map_left,3,25,0.8990358315191576
0.0,0.2,bt_map_left,3,26,0.9431834891836569
0.0,0.2,bt_map_left,3,27,0.9440245064144626
0.0,0.2,bt_map_left,3,28,0.9871054180585451
0.0,0.2,bt_map_left,3,29,0.9949474556002
0.0,0.2,bt_map_left,3,30,0.9980002214778693
0.0,0.2,bt_map_left,3,31,0.9990223726749982
0.0,0.2,bt_map_left,3,32,0.9948128204259066
0.0,0.2,bt_map_left,3,33,0.9893958315514677
0.0,0.2,bt_map_left,3,34,0.9868253064581878
0.0,0.2,bt_map_left,3,35,0.9632321314151242
0.0,0.2,bt_map_left,3,36,0.9705451792656875
0.0,0.2,bt_map_left,3,37,0.9735678066815237
0.0,0.2,bt_map_left,3,38,0.9672707887044368
0.0,0.2,bt_map_left,3,39,0.9790611307415983
0.0,0.2,bt_map_left,3,40,0.9798990094245318
0.0,0.2,bt_map_left,3,41,0.9781449929169987
0.0,0.2,bt_map_left,3,42,0.9740531076437997
0.0,0.2,bt_map_left,3,43,0.9850039454095884
0.0,0.2,bt_map_left,3,44,0.984662523649985
0.0,0.2,bt_map_left,3,45,0.9926406834829787
0.0,0.2,bt_map_left,3,46,0.9925917509650136
0.0,0.2,bt_map_left,3,47,0.9899288697094187
0.0,0.2,bt_map_left,3,48,0.9748955975561029
0.0,0.2,bt_map_left,3,49,0.9832796014891231
0.0,0.2,bt_map_left,3,50,0.9785718070972969
0.0,0.2,bt_map_left,4,1,0.6091370913163892
0.0,0.2,bt_map_left,4,2,0.5434368676489215
0.0,0.2,bt_map_left,4,3,0.28651792442731466
0.0,0.2,bt_map_left,4,4,0.25924416986689125
0.0,0.2,bt_map_left,4,5,0.4037226082231987
0.0,0.2,bt_map_left,4,6,0.534588469993948
0.0,0.2,bt_map_left,4,7,0.2064164522198911
0.0,0.2,bt_map_left,4,8,0.33344422600705326
0.0,0.2,bt_map_left,4,9,0.4412170482606784
0.0,0.2,bt_map_left,4,10,0.3108815099075982
0.0,0.2,bt_map_left,4,11,0.2618079444726009
0.0,0.2,bt_map_left,4,12,0.3897707237830306
0.0,0.2,bt_map_left,4,13,0.5756510793983717
0.0,0.2,bt_map_left,4,14,0.7876700537176974
0.0,0.2,bt_map_left,4,15,0.6353338433720773
0.0,0.2,bt_map_left,4,16,0.8119442083426137
0.0,0.2,bt_map_left,4,17,0.6084441612611994
0.0,0.2,bt_map_left,4,18,0.42331601138786773
0.0,0.2,bt_map_left,4,19,0.5398633165758031
0.0,0.2,bt_map_left,4,20,0.4189483910249771
0.0,0.2,bt_map_left,4,21,0.3652753582945344
0.0,0.2,bt_map_left,4,22,0.4335851962162854
0.0,0.2,bt_map_left,4,23,0.35890292474191343
0.0,0.2,bt_map_left,4,24,0.3811128815597809
0.0,0.2,bt_map_left,4,25,0.37516757433330583
0.0,0.2,bt_map_left,4,26,0.3675794728376426
0.0,0.2,bt_map_left,4,27,0.33733751362830566
0.0,0.2,bt_map_left,4,28,0.33722167987518614
0.0,0.2,bt_map_left,4,29,0.3686293417217862
0.0,0.2,bt_map_left,4,30,0.37477281738736523
0.0,0.2,bt_map_left,4,31,0.3935530538140928
0.0,0.2,bt_map_left,4,32,0.32605619189288143
0.0,0.2,bt_map_left,4,33,0.34531748349574815
0.0,0.2,bt_map_left,4,34,0.3459012208437035
0.0,0.2,bt_map_left,4,35,0.3404399064267325
0.0,0.2,bt_map_left,4,36,0.3299520935814439
0.0,0.2,bt_map_left,4,37,0.3437586202068218
0.0,0.2,bt_map_left,4,38,0.36165758049882285
0.0,0.2,bt_map_left,4,39,0.4825671003393941
0.0,0.2,bt_map_left,4,40,0.5496586262290994
0.0,0.2,bt_map_left,4,41,0.42216694937773636
0.0,0.2,bt_map_left,4,42,0.44583201552956536
0.0,0.2,bt_map_left,4,43,0.3784439960971776
0.0,0.2,bt_map_left,4,44,0.3972225480315286
0.0,0.2,bt_map_left,4,45,0.29164349816128954
0.0,0.2,bt_map_left,4,46,0.2533790843385456
0.0,0.2,bt_map_left,4,47,0.23862441938681722
0.0,0.2,bt_map_left,4,48,0.287564936375458
0.0,0.2,bt_map_left,4,49,0.3515430574326177
0.0,0.2,bt_map_left,4,50,0.37219263318787416
0.0,0.2,bt_map_left,5,1,0.7030669864096458
0.0,0.2,bt_map_left,5,2,0.3654306172640162
0.0,0.2,bt_map_left,5,3,0.23454606501619224
0.0,0.2,bt_map_left,5,4,0.468418233987055
0.0,0.2,bt_map_left,5,5,0.6794577946799395
0.0,0.2,bt_map_left,5,6,0.48434766522111744
0.0,0.2,bt_map_left,5,7,0.6698937519850044
0.0,0.2,bt_map_left,5,8,0.7041637337779468
0.0,0.2,bt_map_left,5,9,0.44856825820174023
0.0,0.2,bt_map_left,5,10,0.1977190214639909
0.0,0.2,bt_map_left,5,11,0.32891749596162084
0.0,0.2,bt_map_left,5,12,0.24967812422301966
0.0,0.2,bt_map_left,5,13,0.6558725913021686
0.0,0.2,bt_map_left,5,14,0.6049641066012342
0.0,0.2,bt_map_left,5,15,0.5555548940136055
0.0,0.2,bt_map_left,5,16,0.6636276400488283
0.0,0.2,bt_map_left,5,17,0.7990212165559034
0.0,0.2,bt_map_left,5,18,0.9411969977914221
0.0,0.2,bt_map_left,5,19,0.8823980299847203
0.0,0.2,bt_map_left,5,20,0.8482830394630437
0.0,0.2,bt_map_left,5,21,0.9475888866751028
0.0,0.2,bt_map_left,5,22,0.9740789658406422
0.0,0.2,bt_map_left,5,23,0.9239415846105479
0.0,0.2,bt_map_left,5,24,0.9383361537473199
0.0,0.2,bt_map_left,5,25,0.9417398824888906
0.0,0.2,bt_map_left,5,26,0.9746480530180909
0.0,0.2,bt_map_left,5,27,0.9270678649701181
0.0,0.2,bt_map_left,5,28,0.9366948576531581
0.0,0.2,bt_map_left,5,29,0.911084027184486
0.0,0.2,bt_map_left,5,30,0.9537220060907181
0.0,0.2,bt_map_left,5,31,0.9750613244595114
0.0,0.2,bt_map_left,5,32,0.9216222122931932
0.0,0.2,bt_map_left,5,33,0.93653136463115
0.0,0.2,bt_map_left,5,34,0.9596417238684577
0.0,0.2,bt_map_left,5,35,0.9800737604802451
0.0,0.2,bt_map_left,5,36,0.9407831431119464
0.0,0.2,bt_map_left,5,37,0.89356700637415
0.0,0.2,bt_map_left,5,38,0.9074040054078245
0.0,0.2,bt_map_left,5,39,0.8717204632108735
0.0,0.2,bt_map_left,5,40,0.9135035376206959
0.0,0.2,bt_map_left,5,41,0.9454261586564342
0.0,0.2,bt_map_left,5,42,0.9466015341234809
0.0,0.2,bt_map_left,5,43,0.9473608610785323
0.0,0.2,bt_map_left,5,44,0.9325366868315762
0.0,0.2,bt_map_left,5,45,0.9541192116214255
0.0,0.2,bt_map_left,5,46,0.9655123419445477
0.0,0.2,bt_map_left,5,47,0.978673603072812
0.0,0.2,bt_map_left,5,48,0.9778953698796793
0.0,0.2,bt_map_left,5,49,0.9752545774349541
0.0,0.2,bt_map_left,5,50,0.9840907587406197
0.0,0.2,bt_map_left,6,1,0.4127365209640474
0.0,0.2,bt_map_left,6,2,0.03167605857142341
0.0,0.2,bt_map_left,6,3,0.050967711055768826
0.0,0.2,bt_map_left,6,4,0.049613666610741375
0.0,0.2,bt_map_left,6,5,0.41062330654811174
0.0,0.2,bt_map_left,6,6,0.652736499351417
0.0,0.2,bt_map_left,6,7,0.1274777463780044
0.0,0.2,bt_map_left,6,8,0.414712915303072
0.0,0.2,bt_map_left,6,9,0.3897501974101206
0.0,0.2,bt_map_left,6,10,0.211374014388901
0.0,0.2,bt_map_left,6,11,0.3348019594468914
0.0,0.2,bt_map_left,6,12,0.6521153797780234
0.0,0.2,bt_map_left,6,13,0.7429719256527038
0.0,0.2,bt_map_left,6,14,0.9051071952064348
0.0,0.2,bt_map_left,6,15,0.8752082030291762
0.0,0.2,bt_map_left,6,16,0.8339089386420119
0.0,0.2,bt_map_left,6,17,0.8413436827773619
0.0,0.2,bt_map_left,6,18,0.9360521031633119
0.0,0.2,bt_map_left,6,19,0.9371767600079994
0.0,0.2,bt_map_left,6,20,0.8412422577611645
0.0,0.2,bt_map_left,6,21,0.9459968620677267
0.0,0.2,bt_map_left,6,22,0.9469604508592846
0.0,0.2,bt_map_left,6,23,0.923496880162803
0.0,0.2,bt_map_left,6,24,0.9801154091844085
0.0,0.2,bt_map_left,6,25,0.9777942537953673
0.0,0.2,bt_map_left,6,26,0.9752617999302042
0.0,0.2,bt_map_left,6,27,0.9601668462699487
0.0,0.2,bt_map_left,6,28,0.9886181249572003
0.0,0.2,bt_map_left,6,29,0.9886332329675906
0.0,0.2,bt_map_left,6,30,0.9942673291111347
0.0,0.2,bt_map_left,6,31,0.9983659854561839
0.0,0.2,bt_map_left,6,32,0.9985263364128588
0.0,0.2,bt_map_left,6,33,0.9985263364128588
0.0,0.2,bt_map_left,6,34,0.9985263364128588
0.0,0.2,bt_map_left,6,35,0.9985263364128588
0.0,0.2,bt_map_left,6,36,0.9985263364128588
0.0,0.2,bt_map_left,6,37,0.9985263364128588
0.0,0.2,bt_map_left,6,38,0.9985263364128588
0.0,0.2,bt_map_left,6,39,0.9985263364128588
0.0,0.2,bt_map_left,6,40,0.9985263364128588
0.0,0.2,bt_map_left,6,41,0.9985263364128588
0.0,0.2,bt_map_left,6,42,0.9985263364128588
0.0,0.2,bt_map_left,6,43,0.9985263364128588
0.0,0.2,bt_map_left,6,44,0.9985263364128588
0.0,0.2,bt_map_left,6,45,0.9985305674127622
0.0,0.2,bt_map_left,6,46,0.9979904120064491
0.0,0.2,bt_map_left,6,47,0.9952870691027887
0.0,0.2,bt_map_left,6,48,0.9974996431454195
0.0,0.2,bt_map_left,6,49,0.9815210215838661
0.0,0.2,bt_map_left,6,50,0.9672182040170056
0.0,0.2,bt_map_left,7,1,0.6403637488636819
0.0,0.2,bt_map_left,7,2,0.9147751786157851
0.0,0.2,bt_map_left,7,3,0.7292880049867945
0.0,0.2,bt_map_left,7,4,0.7555008726044306
0.0,0.2,bt_map_left,7,5,0.558482395954442
0.0,0.2,bt_map_left,7,6,0.8270797137578924
0.0,0.2,bt_map_left,7,7,0.9645135854597648
0.0,0.2,bt_map_left,7,8,0.989227281044293
0.0,0.2,bt_map_left,7,9,0.9200085397186414
0.0,0.2,bt_map_left,7,10,0.9065694183199149
0.0,0.2,bt_map_left,7,11,0.9643429133623744
0.0,0.2,bt_map_left,7,12,0.9770685652495144
0.0,0.2,bt_map_left,7,13,0.9918785604162842
0.0,0.2,bt_map_left,7,14,0.9915722862885831
0.0,0.2,bt_map_left,7,15,0.9933987113259246
0.0,0.2,bt_map_left,7,16,0.9933976679795504
0.0,0.2,bt_map_left,7,17,0.9933976679795504
0.0,0.2,bt_map_left,7,18,0.9933976679795505
0.0,0.2,bt_map_left,7,19,0.9933976679795505
0.0,0.2,bt_map_left,7,20,0.9933976679795504
0.0,0.2,bt_map_left,7,21,0.9933976679795506
0.0,0.2,bt_map_left,7,22,0.9933976679795504
0.0,0.2,bt_map_left,7,23,0.9933976679795504
0.0,0.2,bt_map_left,7,24,0.9933976679795504
0.0,0.2,bt_map_left,7,25,0.9933976679795504
0.0,0.2,bt_map_left,7,26,0.9933976679795505
0.0,0.2,bt_map_left,7,27,0.9933976679795504
0.0,0.2,bt_map_left,7,28,0.9933976679795504
0.0,0.2,bt_map_left,7,29,0.9933976679795504
0.0,0.2,bt_map_left,7,30,0.9933976679795504
0.0,0.2,bt_map_left,7,31,0.9933976679795504
0.0,0.2,bt_map_left,7,32,0.9933976679795504
0.0,0.2,bt_map_left,7,33,0.9933976679795504
0.0,0.2,bt_map_left,7,34,0.9933976679795504
0.0,0.2,bt_map_left,7,35,0.9933976679795505
0.0,0.2,bt_map_left,7,36,0.9933976679795514
0.0,0.2,bt_map_left,7,37,0.9933976679795504
0.0,0.2,bt_map_left,7,38,0.9933976679795509
0.0,0.2,bt_map_left,7,39,0.9933976679795504
0.0,0.2,bt_map_left,7,40,0.9933976679795504
0.0,0.2,bt_map_left,7,41,0.9933976679795504
0.0,0.2,bt_map_left,7,42,0.9933976679795506
0.0,0.2,bt_map_left,7,43,0.9933976679795506
0.0,0.2,bt_map_left,7,44,0.9933976679795504
0.0,0.2,bt_map_left,7,45,0.9933976679795519
0.0,0.2,bt_map_left,7,46,0.9933976679795504
0.0,0.2,bt_map_left,7,47,0.9933976679795504
0.0,0.2,bt_map_left,7,48,0.993397667979553
0.0,0.2,bt_map_left,7,49,0.9933976679795504
0.0,0.2,bt_map_left,7,50,0.9933976679795504
0.0,0.2,bt_map_left,8,1,0.4131576383425676
0.0,0.2,bt_map_left,8,2,0.1049383210991631
0.0,0.2,bt_map_left,8,3,0.1452836137500921
0.0,0.2,bt_map_left,8,4,0.10605803263883111
0.0,0.2,bt_map_left,8,5,0.1783080383219965
0.0,0.2,bt_map_left,8,6,0.31491289794374905
0.0,0.2,bt_map_left,8,7,0.33650235503010395
0.0,0.2,bt_map_left,8,8,0.26468091227088925
0.0,0.2,bt_map_left,8,9,0.1898670638872055
0.0,0.2,bt_map_left,8,10,0.17262214916205168
0.0,0.2,bt_map_left,8,11,0.14721357114972847
0.0,0.2,bt_map_left,8,12,0.11893824802161229
0.0,0.2,bt_map_left,8,13,0.149804545138697
0.0,0.2,bt_map_left,8,14,0.12330951974031319
0.0,0.2,bt_map_left,8,15,0.1124162222242026
0.0,0.2,bt_map_left,8,16,0.1364738494709321
0.0,0.2,bt_map_left,8,17,0.10750416696248433
0.0,0.2,bt_map_left,8,18,0.10605803263883164
0.0,0.2,bt_map_left,8,19,0.10875525463530346
0.0,0.2,bt_map_left,8,20,0.10605803263883189
0.0,0.2,bt_map_left,8,21,0.11449524953169338
0.0,0.2,bt_map_left,8,22,0.14194278589865858
0.0,0.2,bt_map_left,8,23,0.10789456970797998
0.0,0.2,bt_map_left,8,24,0.10605803263883103
0.0,0.2,bt_map_left,8,25,0.10605803263883516
0.0,0.2,bt_map_left,8,26,0.10605803263883258
0.0,0.2,bt_map_left,8,27,0.10605803263883333
0.0,0.2,bt_map_left,8,28,0.10605803263883304
0.0,0.2,bt_map_left,8,29,0.10605803263883364
0.0,0.2,bt_map_left,8,30,0.13228263843117383
0.0,0.2,bt_map_left,8,31,0.1612933380508066
0.0,0.2,bt_map_left,8,32,0.13313845400492325
0.0,0.2,bt_map_left,8,33,0.15224632523343318
0.0,0.2,bt_map_left,8,34,0.12782115218356266
0.0,0.2,bt_map_left,8,35,0.1116489127307668
0.0,0.2,bt_map_left,8,36,0.1060580326388394
0.0,0.2,bt_map_left,8,37,0.12153465678188391
0.0,0.2,bt_map_left,8,38,0.12054260539187213
0.0,0.2,bt_map_left,8,39,0.11905887758128739
0.0,0.2,bt_map_left,8,40,0.10605803263883408
0.0,0.2,bt_map_left,8,41,0.10605803263883744
0.0,0.2,bt_map_left,8,42,0.10593958993095363
0.0,0.2,bt_map_left,8,43,0.10605803263883327
0.0,0.2,bt_map_left,8,44,0.10605803263884374
0.0,0.2,bt_map_left,8,45,0.10605638635921227
0.0,0.2,bt_map_left,8,46,0.13243431378395054
0.0,0.2,bt_map_left,8,47,0.10556750276728222
0.0,0.2,bt_map_left,8,48,0.10574897341990663
0.0,0.2,bt_map_left,8,49,0.10530938916273103
0.0,0.2,bt_map_left,8,50,0.10578067742072048
0.0,0.2,bt_map_left,9,1,0.275878249418945
0.0,0.2,bt_map_left,9,2,0.23510924326395713
0.0,0.2,bt_map_left,9,3,0.6041828494705155
0.0,0.2,bt_map_left,9,4,0.4681760168905667
0.0,0.2,bt_map_left,9,5,0.8186056510646392
0.0,0.2,bt_map_left,9,6,0.5157432813051065
0.0,0.2,bt_map_left,9,7,0.20734948580936083
0.0,0.2,bt_map_left,9,8,0.006111363629123525
0.0,0.2,bt_map_left,9,9,0.07482544988663348
0.0,0.2,bt_map_left,9,10,0.004249584326537715
0.0,0.2,bt_map_left,9,11,0.0006971348812163677
0.0,0.2,bt_map_left,9,12,0.007094605225294026
0.0,0.2,bt_map_left,9,13,0.33130082175651754
0.0,0.2,bt_map_left,9,14,0.5716531755226074
0.0,0.2,bt_map_left,9,15,0.8119870446379754
0.0,0.2,bt_map_left,9,16,0.6188167619793238
0.0,0.2,bt_map_left,9,17,0.6123867391991501
0.0,0.2,bt_map_left,9,18,0.7195661658993514
0.0,0.2,bt_map_left,9,19,0.5563871773455479
0.0,0.2,bt_map_left,9,20,0.6116213400645227
0.0,0.2,bt_map_left,9,21,0.5598654526228919
0.0,0.2,bt_map_left,9,22,0.6764309382497126
0.0,0.2,bt_map_left,9,23,0.7809129598383455
0.0,0.2,bt_map_left,9,24,0.7769124277226177
0.0,0.2,bt_map_left,9,25,0.7949843104793801
0.0,0.2,bt_map_left,9,26,0.841764494280743
0.0,0.2,bt_map_left,9,27,0.8964754744138785
0.0,0.2,bt_map_left,9,28,0.7376939904652624
0.0,0.2,bt_map_left,9,29,0.7829835294040588
0.0,0.2,bt_map_left,9,30,0.8319875087665991
0.0,0.2,bt_map_left,9,31,0.8364806591405247
0.0,0.2,bt_map_left,9,32,0.8389199082625833
0.0,0.2,bt_map_left,9,33,0.8811352732410377
0.0,0.2,bt_map_left,9,34,0.9285482934207736
0.0,0.2,bt_map_left,9,35,0.9072835408050242
0.0,0.2,bt_map_left,9,36,0.947920562935866
0.0,0.2,bt_map_left,9,37,0.9369391531465363
0.0,0.2,bt_map_left,9,38,0.9533371704441427
0.0,0.2,bt_map_left,9,39,0.9626595767786982
0.0,0.2,bt_map_left,9,40,0.9389681011855593
0.0,0.2,bt_map_left,9,41,0.9392389887113115
0.0,0.2,bt_map_left,9,42,0.9339663924056666
0.0,0.2,bt_map_left,9,43,0.9474548904536959
0.0,0.2,bt_map_left,9,44,0.9594449088864437
0.0,0.2,bt_map_left,9,45,0.9496999680278876
0.0,0.2,bt_map_left,9,46,0.9734656673057334
0.0,0.2,bt_map_left,9,47,0.9488750358999644
0.0,0.2,bt_map_left,9,48,0.971469067025941
0.0,0.2,bt_map_left,9,49,0.9616644109009637
0.0,0.2,bt_map_left,9,50,0.9278725752826411
0.0,0.4,multiframe_map,0,1,0.2927151466005615
0.0,0.4,multiframe_map,0,2,0.18865953660798523
0.0,0.4,multiframe_map,0,3,0.2929130946907461
0.0,0.4,multiframe_map,0,4,0.6703286867987227
0.0,0.4,multiframe_map,0,5,0.7664691185543243
0.0,0.4,multiframe_map,0,6,0.9239083709944053
0.0,0.4,multiframe_map,0,7,0.9653650393354888
0.0,0.4,multiframe_map,0,8,0.4650324544925246
