tau,tau_prime,method,final_cos_sim,final_stderr,n_left,n_right,n_indifferent,n_incomparable,n_decisive_total,n_forced,learning_curve_mean,learning_curve_stderr
0.4,0.2,multiframe,0.974979295517562,0.012898148250384222,10,6,23,1,16,0,"0.9267,0.9142,0.8258,0.9139,0.9073,0.9455,0.9709,0.9767,0.9736,0.9796,0.9573,0.9889,0.9773,0.8840,0.9846,0.9893,0.9861,0.9937,0.9914,0.9750","0.0022,0.0419,0.0948,0.0280,0.0106,0.0128,0.0051,0.0096,0.0061,0.0067,0.0278,0.0017,0.0023,0.0802,0.0013,0.0061,0.0012,0.0020,0.0047,0.0129"
0.4,0.2,bt_laplace_bald,0.8815860588691546,0.051492813807434236,15,15,7,3,30,0,"0.8353,0.8578,0.8600,0.7452,0.7537,0.7321,0.7752,0.8280,0.8295,0.8508,0.8668,0.8913,0.8823,0.8593,0.8471,0.8513,0.8635,0.8659,0.8944,0.8816","0.0323,0.0647,0.0745,0.0743,0.0641,0.1312,0.0424,0.0736,0.0466,0.0502,0.0461,0.0508,0.0132,0.0492,0.0485,0.0473,0.0485,0.0450,0.0577,0.0515"
0.4,0.2,bt_laplace_bald_k,0.6624672452701095,0.15233952864423672,23,17,2,1,40,0,"0.8227,0.8146,0.7092,0.8062,0.8713,0.8559,0.8654,0.8644,0.9104,0.8752,0.8760,0.8440,0.8900,0.9207,0.8526,0.8651,0.7607,0.8190,0.7249,0.6625","0.0450,0.0398,0.0263,0.0501,0.0462,0.0661,0.0340,0.0535,0.0365,0.0041,0.0531,0.0308,0.0415,0.0412,0.0488,0.0557,0.1240,0.0829,0.0991,0.1523"
0.4,0.2,bt_laplace_bald_random,0.8314132230431523,0.03796931092685681,18,14,7,1,40,8,"0.8543,0.7937,0.8075,0.8601,0.7672,0.8705,0.8590,0.9033,0.7817,0.7955,0.7801,0.8302,0.8366,0.8250,0.7637,0.8005,0.7952,0.7824,0.7960,0.8314","0.0418,0.0659,0.0354,0.0034,0.0489,0.0183,0.0219,0.0132,0.1106,0.1112,0.0490,0.0559,0.0558,0.0403,0.0427,0.0532,0.0561,0.0942,0.0598,0.0380"
0.4,0.2,bt_laplace_bald_left,0.705792184546401,0.11301292322227757,13,17,8,2,40,10,"0.8325,0.7789,0.7376,0.6011,0.7729,0.6700,0.7794,0.7627,0.6968,0.8110,0.6802,0.6769,0.6716,0.6085,0.6654,0.5461,0.6251,0.7772,0.7298,0.7058","0.0157,0.0387,0.0230,0.0133,0.0043,0.1649,0.1078,0.0856,0.0392,0.0582,0.1049,0.1203,0.0884,0.0740,0.0194,0.0108,0.0105,0.0582,0.0977,0.1130"
0.4,0.4,multiframe,0.9973178173119331,0.00022672331113932515,10,11,19,0,21,0,"0.8935,0.8018,0.9620,0.9784,0.9853,0.9599,0.9784,0.9834,0.9779,0.9857,0.9844,0.9878,0.9448,0.9956,0.9951,0.9951,0.9914,0.9939,0.9928,0.9973","0.0172,0.0645,0.0108,0.0079,0.0012,0.0157,0.0072,0.0071,0.0120,0.0031,0.0024,0.0018,0.0312,0.0014,0.0001,0.0006,0.0008,0.0021,0.0022,0.0002"
0.4,0.4,bt_laplace_bald,0.9208773705073448,0.015938946221664713,16,11,7,6,27,0,"0.7741,0.7774,0.7805,0.6038,0.5665,0.5476,0.6982,0.8480,0.8769,0.8845,0.9281,0.8675,0.8152,0.8481,0.8286,0.7740,0.8459,0.8757,0.9225,0.9209","0.0110,0.0079,0.0183,0.0257,0.0682,0.0007,0.0121,0.0594,0.0130,0.0264,0.0027,0.0677,0.0545,0.0568,0.0667,0.0367,0.0465,0.0181,0.0233,0.0159"
0.4,0.4,bt_laplace_bald_k,0.7778418710117796,0.11270989517207766,22,18,7,6,40,0,"0.7311,0.7166,0.5641,0.5609,0.7270,0.7556,0.6864,0.7100,0.6798,0.6652,0.6694,0.6462,0.7276,0.7430,0.7111,0.7933,0.7707,0.7841,0.7510,0.7778","0.0198,0.0295,0.0763,0.1234,0.1483,0.1370,0.1605,0.1627,0.1996,0.1526,0.1991,0.1836,0.1548,0.1652,0.1746,0.1168,0.1306,0.1316,0.1236,0.1127"
0.4,0.4,bt_laplace_bald_random,0.8472739167746572,0.04918451501872689,18,11,8,3,40,11,"0.8039,0.7686,0.8061,0.7941,0.7964,0.8053,0.7758,0.7912,0.7037,0.6477,0.7355,0.8423,0.8444,0.8259,0.8208,0.8261,0.8221,0.7879,0.8203,0.8473","0.0061,0.0482,0.0364,0.0501,0.0282,0.0278,0.0370,0.0661,0.0555,0.0068,0.0174,0.0645,0.0614,0.0409,0.0831,0.0712,0.0751,0.0982,0.0769,0.0492"
0.4,0.4,bt_laplace_bald_left,0.7166124060579978,0.002815242268009711,11,17,5,7,40,12,"0.8282,0.8234,0.7311,0.7725,0.7914,0.6181,0.6189,0.6536,0.6286,0.6642,0.6684,0.7383,0.7116,0.7046,0.6731,0.7085,0.6583,0.6872,0.7235,0.7166","0.0188,0.0073,0.0184,0.0982,0.0078,0.1170,0.0316,0.0095,0.0231,0.0184,0.0137,0.0453,0.0126,0.0334,0.0238,0.0337,0.0086,0.0051,0.0111,0.0028"
0.4,0.6,multiframe,0.9795793629546512,0.01243403586743903,11,7,19,3,18,0,"0.8576,0.7900,0.9620,0.9916,0.9855,0.9659,0.9862,0.9823,0.9558,0.9875,0.9933,0.9861,0.9864,0.9877,0.9820,0.9796,0.9895,0.9904,0.9887,0.9796","0.0081,0.0562,0.0109,0.0014,0.0011,0.0115,0.0017,0.0079,0.0161,0.0057,0.0028,0.0045,0.0017,0.0012,0.0047,0.0038,0.0045,0.0010,0.0046,0.0124"
0.4,0.6,bt_laplace_bald,0.7843308254138406,0.08061404176154674,13,19,5,3,32,0,"0.7867,0.8044,0.8035,0.6439,0.6339,0.6725,0.6334,0.7306,0.8622,0.8669,0.8432,0.7376,0.7878,0.7534,0.6704,0.6487,0.6411,0.7452,0.8827,0.7843","0.0199,0.0113,0.0020,0.0541,0.1159,0.0876,0.0337,0.0236,0.0026,0.0140,0.0573,0.0242,0.0351,0.0101,0.0451,0.0519,0.0984,0.0742,0.0049,0.0806"
0.4,0.6,bt_laplace_bald_k,0.7552910721635175,0.1432945801207825,17,23,8,11,40,0,"0.7579,0.7490,0.6414,0.6076,0.7301,0.6706,0.5913,0.7174,0.6610,0.7009,0.6671,0.6629,0.7231,0.7082,0.6890,0.7681,0.7469,0.7776,0.7470,0.7553","0.0388,0.0524,0.1309,0.1564,0.1504,0.0768,0.0932,0.1680,0.1863,0.1779,0.1974,0.1954,0.1517,0.1407,0.1589,0.0990,0.1138,0.1270,0.1482,0.1433"
0.4,0.6,bt_laplace_bald_random,0.8415892478819611,0.05508767541704639,16,17,3,4,40,7,"0.7902,0.7537,0.7335,0.7308,0.7489,0.7712,0.6769,0.6565,0.6954,0.6914,0.7399,0.8401,0.8915,0.7825,0.8733,0.9148,0.9048,0.8535,0.8852,0.8416","0.0157,0.0587,0.0149,0.0053,0.0054,0.0037,0.0329,0.0292,0.0614,0.0241,0.0143,0.0660,0.0281,0.0715,0.0461,0.0085,0.0166,0.0518,0.0333,0.0551"
0.4,0.6,bt_laplace_bald_left,0.4959426108738613,0.010704279479536186,9,17,7,7,40,14,"0.7849,0.6939,0.6331,0.7372,0.7818,0.7654,0.6769,0.6555,0.6709,0.6235,0.6111,0.6576,0.6182,0.5800,0.5560,0.5413,0.5643,0.5338,0.5415,0.4959","0.0118,0.0468,0.0263,0.0523,0.0336,0.0481,0.0498,0.0285,0.0004,0.0103,0.0045,0.0415,0.0406,0.0036,0.0474,0.0291,0.0740,0.0300,0.0067,0.0107"
0.4,0.8,multiframe,0.9916114089620295,0.00028227871279901676,5,6,25,4,11,0,"0.8756,0.9442,0.9552,0.9468,0.9689,0.9448,0.9638,0.9844,0.7664,0.9883,0.9762,0.9790,0.9840,0.9914,0.9863,0.9939,0.9739,0.9761,0.9898,0.9916","0.0236,0.0334,0.0129,0.0016,0.0072,0.0024,0.0129,0.0003,0.1531,0.0070,0.0165,0.0110,0.0088,0.0002,0.0068,0.0007,0.0164,0.0143,0.0064,0.0003"
0.4,0.8,bt_laplace_bald,0.7692375381886523,0.06994147601421971,15,17,4,4,32,0,"0.8026,0.8103,0.7952,0.7779,0.8582,0.8163,0.7571,0.7668,0.8879,0.8973,0.7789,0.7220,0.7918,0.8060,0.7607,0.7727,0.7348,0.7750,0.8854,0.7692","0.0086,0.0071,0.0039,0.0406,0.0427,0.0142,0.1212,0.0492,0.0156,0.0074,0.0119,0.0132,0.0323,0.0473,0.1089,0.1396,0.1646,0.0953,0.0068,0.0699"
0.4,0.8,bt_laplace_bald_k,0.7557720187903825,0.14295449949953745,15,25,9,9,40,0,"0.6930,0.7217,0.7400,0.6780,0.7546,0.6590,0.7115,0.8177,0.7964,0.7636,0.7949,0.7983,0.8082,0.7928,0.8541,0.7770,0.7687,0.7752,0.7972,0.7558","0.0846,0.0717,0.0612,0.1066,0.1331,0.0851,0.0082,0.0971,0.0906,0.1336,0.1070,0.0997,0.0915,0.0809,0.0422,0.0928,0.0984,0.1287,0.1127,0.1430"
0.4,0.8,bt_laplace_bald_random,0.7256518561127041,0.02736839609033065,12,16,9,3,40,12,"0.7667,0.7226,0.7438,0.8473,0.6418,0.6801,0.6743,0.6432,0.6274,0.7379,0.6682,0.6911,0.7726,0.6770,0.7303,0.6504,0.6245,0.6030,0.6879,0.7257","0.0009,0.0368,0.0222,0.0771,0.0703,0.0681,0.0310,0.0198,0.0133,0.0088,0.0364,0.0394,0.0560,0.0031,0.0550,0.0396,0.0251,0.0624,0.0265,0.0274"
0.4,0.8,bt_laplace_bald_left,0.656019722592097,0.027761049441621406,10,18,4,8,40,12,"0.7172,0.6472,0.6885,0.6079,0.8092,0.8034,0.7791,0.7155,0.6528,0.7147,0.7701,0.7110,0.7697,0.8317,0.8178,0.8238,0.7894,0.8493,0.7873,0.6560","0.0361,0.0138,0.0655,0.0392,0.0530,0.0750,0.0224,0.0139,0.0132,0.0675,0.1046,0.0793,0.0603,0.0308,0.0837,0.0924,0.0158,0.0225,0.0411,0.0278"
0.6,0.0,multiframe,0.9859972377782154,0.004457980955054083,7,7,26,0,14,0,"0.8966,0.6900,0.8376,0.8247,0.8593,0.9221,0.9757,0.9486,0.9665,0.9516,0.9965,0.9941,0.9899,0.9947,0.9883,0.9966,0.9541,0.9933,0.9862,0.9860","0.0030,0.1275,0.0573,0.0992,0.0438,0.0430,0.0145,0.0141,0.0127,0.0283,0.0019,0.0017,0.0061,0.0013,0.0044,0.0022,0.0287,0.0029,0.0055,0.0045"
0.6,0.0,bt_laplace_bald,0.6580600361178064,0.11545166948329422,5,4,31,0,9,0,"0.7454,0.7011,0.7366,0.6695,0.6988,0.6725,0.6719,0.6052,0.5561,0.6292,0.6254,0.6418,0.6276,0.6413,0.5975,0.6123,0.6321,0.6119,0.6416,0.6581","0.1234,0.1504,0.1307,0.1558,0.1069,0.1045,0.1315,0.2119,0.1803,0.1425,0.1658,0.1701,0.1442,0.1301,0.1369,0.1594,0.1412,0.1232,0.1170,0.1155"
0.6,0.0,bt_laplace_bald_k,0.6527572996630047,0.005206717152574657,21,19,88,0,40,0,"0.8322,0.7323,0.7269,0.6678,0.6780,0.7197,0.7858,0.7640,0.7946,0.7727,0.8060,0.8102,0.8190,0.8066,0.7715,0.8062,0.7666,0.7550,0.6613,0.6528","0.0780,0.1119,0.1343,0.0877,0.0232,0.0304,0.0543,0.0293,0.0817,0.0718,0.0642,0.0533,0.0506,0.0778,0.0331,0.0608,0.0452,0.0438,0.0653,0.0052"
0.6,0.0,bt_laplace_bald_random,0.9358438438987529,0.02229796178422131,9,7,24,0,40,24,"0.7758,0.8111,0.7813,0.7446,0.7224,0.7730,0.8857,0.9008,0.9283,0.8668,0.8780,0.8706,0.9091,0.8660,0.9030,0.8729,0.8867,0.9039,0.9340,0.9358","0.0808,0.0769,0.0148,0.1068,0.1411,0.0548,0.0315,0.0014,0.0092,0.0072,0.0521,0.0026,0.0111,0.0642,0.0159,0.0218,0.0152,0.0011,0.0014,0.0223"
0.6,0.0,bt_laplace_bald_left,0.9278411473337538,0.0010233450096905107,1,7,32,0,40,32,"0.7898,0.7981,0.7449,0.7088,0.7839,0.8334,0.8903,0.8324,0.7670,0.7633,0.8546,0.8948,0.8718,0.8798,0.8592,0.8987,0.9299,0.9324,0.9065,0.9278","0.1270,0.0975,0.1204,0.1058,0.0878,0.0551,0.0127,0.0286,0.0683,0.0829,0.0446,0.0044,0.0259,0.0090,0.0704,0.0587,0.0320,0.0044,0.0101,0.0010"
0.6,0.2,multiframe,0.9712921497377678,0.01686820635243967,9,9,20,2,18,0,"0.8150,0.6768,0.8565,0.8997,0.9533,0.9011,0.9543,0.9721,0.9710,0.9491,0.9721,0.9803,0.9756,0.9906,0.9919,0.9865,0.9844,0.9888,0.9925,0.9713","0.0547,0.1813,0.0487,0.0483,0.0066,0.0654,0.0241,0.0088,0.0030,0.0102,0.0085,0.0077,0.0069,0.0016,0.0013,0.0047,0.0010,0.0020,0.0001,0.0169"
0.6,0.2,bt_laplace_bald,0.5230192624838097,0.07684609405692533,6,3,30,1,9,0,"0.7126,0.6710,0.5260,0.5631,0.5553,0.5326,0.5438,0.5790,0.5774,0.5263,0.4432,0.4601,0.3870,0.4754,0.5393,0.5450,0.5112,0.5724,0.5265,0.5230","0.1002,0.0393,0.1307,0.1514,0.1478,0.1488,0.1283,0.1437,0.1158,0.1152,0.0147,0.0149,0.0295,0.0867,0.1090,0.0548,0.0606,0.1000,0.0806,0.0768"
0.6,0.2,bt_laplace_bald_k,0.5891632536797382,0.050188155666727005,17,23,111,5,40,0,"0.7658,0.7743,0.7974,0.7310,0.7526,0.7157,0.7382,0.6755,0.7056,0.6834,0.6112,0.6421,0.4853,0.5178,0.5685,0.5596,0.5047,0.6320,0.5851,0.5892","0.0426,0.0481,0.0556,0.0157,0.0111,0.0418,0.0036,0.0064,0.0444,0.1009,0.0783,0.0933,0.0324,0.0109,0.0095,0.0155,0.0153,0.0601,0.0030,0.0502"
0.6,0.2,bt_laplace_bald_random,0.7575503630340359,0.09036867783508074,9,4,25,2,40,27,"0.6903,0.7213,0.7199,0.6286,0.7102,0.6999,0.7022,0.7520,0.7842,0.7654,0.7387,0.7310,0.7175,0.7543,0.7468,0.6911,0.7063,0.7822,0.7489,0.7576","0.0203,0.0833,0.0316,0.1145,0.1372,0.1886,0.1926,0.1086,0.1225,0.1412,0.1263,0.1559,0.1549,0.1121,0.1281,0.1372,0.1122,0.0845,0.1101,0.0904"
0.6,0.2,bt_laplace_bald_left,0.7596975353781015,0.11991883323673165,4,4,31,1,40,32,"0.6957,0.7399,0.5660,0.4645,0.6863,0.6945,0.7994,0.8047,0.7465,0.7360,0.7870,0.8472,0.8325,0.8459,0.8118,0.7957,0.8082,0.8110,0.7748,0.7597","0.0604,0.0563,0.0061,0.0669,0.0187,0.0431,0.0770,0.0090,0.0538,0.0636,0.0032,0.0381,0.0018,0.0150,0.0369,0.0141,0.0540,0.0814,0.0830,0.1199"
0.6,0.4,multiframe,0.9726615227710766,0.015551017965568202,6,8,22,4,14,0,"0.6740,0.9628,0.7959,0.7890,0.8522,0.5878,0.9259,0.9642,0.9608,0.9781,0.9854,0.9725,0.9794,0.9901,0.9858,0.9782,0.9893,0.9815,0.9944,0.9727","0.0797,0.0032,0.1304,0.1192,0.0881,0.2283,0.0262,0.0078,0.0078,0.0083,0.0055,0.0084,0.0142,0.0026,0.0080,0.0140,0.0071,0.0125,0.0009,0.0156"
0.6,0.4,bt_laplace_bald,0.7219232414833987,0.06380025829867071,9,4,27,0,13,0,"0.7563,0.6704,0.7174,0.6897,0.6788,0.6728,0.6974,0.7238,0.7028,0.4781,0.5034,0.4529,0.5101,0.5683,0.6266,0.5751,0.5478,0.7469,0.6576,0.7219","0.0694,0.0398,0.0046,0.0619,0.0605,0.0497,0.0197,0.0414,0.0272,0.1493,0.0279,0.0200,0.0575,0.0210,0.0473,0.0336,0.0348,0.0233,0.0121,0.0638"
0.6,0.4,bt_laplace_bald_k,0.6901376821681672,0.12158785877733123,18,22,88,7,40,0,"0.7386,0.7510,0.7765,0.6882,0.7291,0.7167,0.6989,0.5906,0.6267,0.5497,0.5215,0.5571,0.6473,0.6114,0.6615,0.6786,0.5878,0.7043,0.6987,0.6901","0.0619,0.0646,0.0703,0.0460,0.0277,0.0411,0.0242,0.0537,0.0114,0.0064,0.0149,0.0332,0.0821,0.0553,0.0563,0.0687,0.0741,0.1113,0.0833,0.1216"
0.6,0.4,bt_laplace_bald_random,0.5297203640663536,0.10878751592590606,9,2,26,3,40,29,"0.6881,0.7393,0.7611,0.8375,0.7572,0.7706,0.7675,0.7239,0.7945,0.7696,0.6913,0.6130,0.5668,0.4587,0.5342,0.4596,0.4740,0.4754,0.6069,0.5297","0.0219,0.0706,0.0025,0.0332,0.1040,0.1386,0.1464,0.1284,0.1152,0.1382,0.1364,0.0673,0.0185,0.0353,0.0589,0.0723,0.0592,0.0630,0.1321,0.1088"
0.6,0.4,bt_laplace_bald_left,0.7389344490027883,0.10523711406238567,8,3,24,5,40,29,"0.7093,0.6783,0.5278,0.5314,0.7165,0.6912,0.7728,0.8573,0.8418,0.8185,0.6715,0.6457,0.6717,0.7861,0.8533,0.8436,0.8427,0.7915,0.8024,0.7389","0.0508,0.0999,0.0208,0.1142,0.0026,0.0408,0.0581,0.0282,0.0135,0.0053,0.0785,0.1044,0.1119,0.0273,0.0076,0.0480,0.0784,0.0677,0.1025,0.1052"
0.6,0.6,multiframe,0.9962588275630274,0.0005910774328780995,6,8,21,5,14,0,"0.7252,0.8444,0.8898,0.9348,0.9219,0.9755,0.9472,0.9568,0.9835,0.9870,0.9840,0.9952,0.9683,0.9775,0.9973,0.9955,0.9931,0.9900,0.9918,0.9963","0.1159,0.0158,0.0129,0.0179,0.0238,0.0061,0.0339,0.0084,0.0060,0.0013,0.0008,0.0029,0.0073,0.0087,0.0010,0.0024,0.0042,0.0069,0.0029,0.0006"
0.6,0.6,bt_laplace_bald,0.644009239522116,0.11889377743487564,6,7,26,1,13,0,"0.7363,0.6971,0.7802,0.6977,0.6632,0.7011,0.7275,0.7128,0.7209,0.5150,0.5574,0.5235,0.5795,0.5961,0.5250,0.5099,0.4630,0.6087,0.5895,0.6440","0.0552,0.0587,0.0398,0.0676,0.0494,0.0698,0.0410,0.0336,0.0400,0.1754,0.0103,0.0699,0.0085,0.0405,0.0246,0.0126,0.0252,0.1210,0.0602,0.1189"
0.6,0.6,bt_laplace_bald_k,0.7726881578582635,0.1117276567941386,19,21,69,10,40,0,"0.7284,0.7412,0.7609,0.7169,0.7366,0.7319,0.7754,0.6477,0.6749,0.6737,0.6302,0.6561,0.7307,0.6457,0.6817,0.7002,0.6485,0.7621,0.7563,0.7727","0.0547,0.0576,0.0593,0.0663,0.0330,0.0519,0.0783,0.0941,0.0455,0.0813,0.0619,0.0368,0.0232,0.0310,0.0420,0.0534,0.0311,0.0705,0.0969,0.1117"
0.6,0.6,bt_laplace_bald_random,0.9026477662746462,0.055286834480220155,8,5,21,6,40,27,"0.7315,0.6645,0.7235,0.8526,0.7742,0.7837,0.6379,0.7117,0.6787,0.8173,0.6773,0.6372,0.6551,0.7440,0.8708,0.9013,0.9300,0.9078,0.9300,0.9026","0.0526,0.0177,0.0241,0.0226,0.0219,0.0221,0.0725,0.1143,0.1162,0.0124,0.0981,0.1129,0.1417,0.0695,0.0390,0.0235,0.0163,0.0272,0.0410,0.0553"
0.6,0.6,bt_laplace_bald_left,0.6961049605639442,0.13552213577224317,8,6,22,4,40,26,"0.6426,0.6244,0.6124,0.6617,0.7556,0.7876,0.7933,0.7946,0.8074,0.7121,0.6534,0.6108,0.5472,0.7910,0.7570,0.7669,0.8279,0.8102,0.8139,0.6961","0.0036,0.0618,0.0807,0.0220,0.0250,0.0274,0.0436,0.0725,0.0379,0.0700,0.0656,0.0798,0.0239,0.0307,0.0604,0.1023,0.0888,0.0544,0.0944,0.1355"
0.6,0.8,multiframe,0.9749522896161947,0.011672300687951385,7,8,23,2,15,0,"0.8751,0.8704,0.8618,0.7887,0.7836,0.8852,0.9743,0.8385,0.8583,0.9152,0.9474,0.9472,0.9719,0.9400,0.8731,0.9879,0.9718,0.9816,0.9639,0.9750","0.0099,0.0624,0.0143,0.0748,0.0505,0.0589,0.0018,0.0755,0.0944,0.0529,0.0153,0.0354,0.0059,0.0393,0.0334,0.0018,0.0179,0.0080,0.0176,0.0117"
0.6,0.8,bt_laplace_bald,0.5413694458385545,0.04631648330164109,3,5,30,2,8,0,"0.7941,0.7766,0.8150,0.8282,0.7614,0.8287,0.8217,0.8158,0.7767,0.7474,0.5654,0.5867,0.5930,0.6435,0.5229,0.5055,0.4975,0.5093,0.6015,0.5414","0.0143,0.0025,0.0152,0.0248,0.0200,0.0204,0.0256,0.0393,0.0006,0.0111,0.0046,0.0252,0.0180,0.0070,0.0232,0.0094,0.0496,0.0507,0.0687,0.0463"
0.6,0.8,bt_laplace_bald_k,0.606432965039724,0.005832517455327715,21,19,97,9,40,0,"0.7647,0.7560,0.7470,0.7617,0.7297,0.7572,0.7898,0.7436,0.7095,0.7673,0.6769,0.7102,0.6678,0.7006,0.6676,0.6257,0.6737,0.6310,0.6101,0.6064","0.0290,0.0471,0.0692,0.0346,0.0379,0.0340,0.0682,0.0263,0.0211,0.0151,0.0289,0.0015,0.0213,0.0699,0.0320,0.0007,0.0490,0.0222,0.0065,0.0058"
0.6,0.8,bt_laplace_bald_random,0.8648410017324033,0.028553414897677036,5,5,25,5,40,30,"0.7845,0.6403,0.6259,0.7064,0.8269,0.8062,0.7792,0.8853,0.8319,0.8148,0.8539,0.8540,0.8816,0.8871,0.9150,0.9034,0.9191,0.8868,0.8825,0.8648","0.0151,0.0348,0.0450,0.0808,0.0153,0.0380,0.0274,0.0084,0.0079,0.0141,0.0268,0.0404,0.0185,0.0316,0.0078,0.0220,0.0087,0.0124,0.0074,0.0286"
0.6,0.8,bt_laplace_bald_left,0.6441188359179064,0.09876239450742082,4,5,29,2,40,31,"0.6982,0.6865,0.6979,0.6452,0.6892,0.6933,0.7315,0.7156,0.7709,0.6680,0.7765,0.7173,0.6316,0.7692,0.7035,0.7323,0.7151,0.7122,0.7104,0.6441","0.0357,0.0179,0.0203,0.0104,0.0720,0.0942,0.0000,0.0165,0.0122,0.0388,0.0214,0.0044,0.0358,0.0461,0.0226,0.0778,0.0090,0.0149,0.0213,0.0988"
0.8,0.0,multiframe,0.8540292266498865,0.026517191978575452,0,0,40,0,0,0,"0.8129,0.9035,0.8367,0.8750,0.8639,0.8758,0.8706,0.8154,0.8593,0.9076,0.8566,0.8771,0.8907,0.8241,0.8403,0.8465,0.8016,0.8615,0.7795,0.8540","0.0391,0.0028,0.0415,0.0185,0.0548,0.0103,0.0066,0.0591,0.0059,0.0388,0.0685,0.0247,0.0015,0.0063,0.0379,0.0301,0.0077,0.0527,0.0750,0.0265"
0.8,0.0,bt_laplace_bald,0.8880098242378828,0.016262704835554285,0,0,40,0,0,0,"0.8933,0.8760,0.8917,0.8803,0.8755,0.8668,0.8721,0.8984,0.8755,0.8798,0.8767,0.8917,0.8795,0.8736,0.8950,0.8828,0.8881,0.8965,0.8904,0.8880","0.0119,0.0299,0.0235,0.0208,0.0237,0.0316,0.0264,0.0195,0.0258,0.0206,0.0248,0.0154,0.0105,0.0138,0.0116,0.0138,0.0218,0.0157,0.0145,0.0163"
0.8,0.0,bt_laplace_bald_k,0.8720335746341155,0.02340431613377993,2,1,997,0,3,0,"0.8642,0.8746,0.8812,0.8830,0.8907,0.8962,0.8809,0.8863,0.8745,0.8757,0.8625,0.8752,0.8716,0.8877,0.8826,0.8605,0.8881,0.8808,0.8868,0.8720","0.0085,0.0254,0.0139,0.0296,0.0120,0.0261,0.0214,0.0118,0.0146,0.0160,0.0244,0.0209,0.0222,0.0215,0.0074,0.0262,0.0245,0.0186,0.0261,0.0234"
0.8,0.0,bt_laplace_bald_random,0.7823249219765258,0.08551491964115797,0,0,40,0,40,40,"0.8244,0.9009,0.9319,0.7610,0.7828,0.7725,0.8553,0.8352,0.8187,0.8155,0.8139,0.8473,0.8166,0.7380,0.8216,0.7824,0.7967,0.7683,0.7881,0.7823","0.0272,0.0119,0.0060,0.0422,0.0477,0.0157,0.0066,0.0324,0.0279,0.0440,0.0669,0.0461,0.0674,0.0731,0.0557,0.1046,0.0721,0.1058,0.0904,0.0855"
0.8,0.0,bt_laplace_bald_left,0.8615925528136446,0.034259346548734144,0,0,40,0,40,40,"0.7822,0.7813,0.7256,0.8052,0.8278,0.9102,0.9027,0.8820,0.8426,0.8640,0.8012,0.7541,0.7922,0.8745,0.8446,0.8739,0.8734,0.8783,0.8348,0.8616","0.0346,0.0032,0.0050,0.0334,0.1028,0.0044,0.0137,0.0147,0.0446,0.0151,0.0069,0.0025,0.0110,0.0009,0.0109,0.0218,0.0341,0.0160,0.0511,0.0343"
0.8,0.2,multiframe,0.6443960399678058,0.1217158558860692,0,0,40,0,0,0,"0.6842,0.7820,0.6679,0.8469,0.7173,0.7362,0.7272,0.7427,0.7765,0.7155,0.6590,0.6959,0.7285,0.7217,0.7421,0.6359,0.6821,0.6701,0.7449,0.6444","0.0519,0.0831,0.0778,0.0014,0.0489,0.0884,0.0948,0.0077,0.0527,0.0971,0.0712,0.1034,0.1161,0.0787,0.0315,0.1188,0.0922,0.0827,0.0994,0.1217"
0.8,0.2,bt_laplace_bald,0.7520381290550432,0.0798838028776618,0,0,40,0,0,0,"0.7527,0.7430,0.7624,0.7373,0.7652,0.7442,0.7369,0.7515,0.7199,0.7634,0.7240,0.7654,0.7598,0.7425,0.7691,0.7517,0.7280,0.7660,0.7420,0.7520","0.0876,0.0642,0.0679,0.0803,0.0543,0.0551,0.0692,0.0843,0.0842,0.0617,0.0832,0.0739,0.0742,0.0788,0.0774,0.0789,0.0913,0.0766,0.0905,0.0799"
0.8,0.2,bt_laplace_bald_k,0.7428608148814961,0.0679346182318779,4,5,990,1,9,0,"0.7508,0.7649,0.7491,0.7422,0.7708,0.7620,0.7353,0.7579,0.7487,0.7402,0.7196,0.7469,0.7503,0.7730,0.7556,0.7480,0.7463,0.7536,0.7374,0.7429","0.0717,0.0522,0.0795,0.0699,0.0728,0.0689,0.0816,0.0789,0.0744,0.0799,0.0767,0.0698,0.0636,0.0596,0.0824,0.0534,0.0757,0.0713,0.0795,0.0679"
0.8,0.2,bt_laplace_bald_random,0.6963482196140853,0.14630962890569713,0,0,40,0,40,40,"0.7693,0.6999,0.7771,0.6856,0.7708,0.7715,0.8880,0.7377,0.7677,0.8171,0.8522,0.7411,0.8259,0.8005,0.8541,0.8202,0.8845,0.8241,0.7865,0.6963","0.0662,0.1540,0.1034,0.0111,0.0393,0.0151,0.0166,0.1013,0.0639,0.0428,0.0398,0.1212,0.0608,0.0290,0.0327,0.0779,0.0101,0.0664,0.0915,0.1463"
0.8,0.2,bt_laplace_bald_left,0.726008267917859,0.06161322072340469,0,0,40,0,40,40,"0.7035,0.7404,0.6924,0.6389,0.7045,0.7544,0.6939,0.6802,0.7275,0.7766,0.7392,0.6043,0.5743,0.7345,0.7636,0.7776,0.7189,0.7206,0.6929,0.7260","0.0211,0.0257,0.0185,0.0842,0.0156,0.1058,0.1614,0.1280,0.0368,0.0467,0.0370,0.1034,0.1430,0.0998,0.0682,0.0464,0.0752,0.0955,0.0492,0.0616"
