tau,tau_prime,method,final_cos_sim,final_stderr,n_left,n_right,n_indifferent,n_incomparable,n_decisive_total,n_forced,learning_curve_mean,learning_curve_stderr
0.8,0.0,bt_laplace_bald_random,0.5359198254332287,0.016715722833303318,4,1,35,0,40,35,"0.6114,0.5848,0.4409,0.5302,0.6771,0.6993,0.5859,0.5354,0.5166,0.5803,0.6864,0.6614,0.7241,0.7199,0.6447,0.6366,0.6796,0.5953,0.5914,0.5359","0.0749,0.0623,0.0821,0.0536,0.0343,0.0124,0.1212,0.0640,0.0886,0.0291,0.0099,0.0285,0.0651,0.1072,0.0505,0.0253,0.0088,0.0412,0.0454,0.0167"
0.8,0.0,bt_laplace_bald_left,0.4556828329906181,0.17436734540849555,2,1,37,0,40,37,"0.4938,0.4698,0.4334,0.4411,0.5049,0.4093,0.5148,0.3924,0.5197,0.4719,0.4440,0.5793,0.4862,0.3868,0.4002,0.4194,0.3876,0.3726,0.3962,0.4557","0.1390,0.1001,0.0589,0.0802,0.1104,0.0855,0.0238,0.0218,0.0435,0.1059,0.0718,0.0132,0.0633,0.1035,0.1122,0.1079,0.0730,0.0796,0.0762,0.1744"
0.8,0.2,multiframe,0.5774454458171936,0.05945214129890379,0,0,40,0,0,0,"0.5349,0.5612,0.6120,0.5877,0.5205,0.6595,0.6744,0.5696,0.6246,0.5394,0.5448,0.6001,0.6480,0.6161,0.4819,0.5975,0.5803,0.5617,0.5994,0.5774","0.1103,0.0949,0.1216,0.0460,0.1124,0.0695,0.1136,0.1426,0.1148,0.1132,0.0546,0.0938,0.0529,0.0734,0.1455,0.0681,0.1458,0.1464,0.0870,0.0595"
0.8,0.2,bt_laplace_bald,0.5531281166562315,0.15543956202161185,1,0,38,1,1,0,"0.6258,0.6173,0.6010,0.6437,0.6207,0.5851,0.5916,0.6210,0.5224,0.5443,0.5067,0.5398,0.5003,0.5669,0.5583,0.5674,0.5248,0.5063,0.5627,0.5531","0.0777,0.1190,0.1063,0.1006,0.1050,0.1178,0.0811,0.0877,0.1474,0.1412,0.1726,0.1452,0.1787,0.1237,0.1504,0.1337,0.1779,0.1799,0.1453,0.1554"
0.8,0.2,bt_laplace_bald_k,0.6833864220592334,0.03106664381613628,12,11,566,0,23,0,"0.6319,0.7352,0.7145,0.7276,0.7282,0.6672,0.6828,0.6220,0.6400,0.6543,0.6602,0.6066,0.6267,0.6677,0.6956,0.6844,0.6717,0.7181,0.7334,0.6834","0.1118,0.0094,0.0075,0.0089,0.0013,0.0545,0.0612,0.0878,0.0879,0.0701,0.0653,0.1376,0.0798,0.0745,0.0554,0.0332,0.0399,0.0384,0.0262,0.0311"
0.8,0.2,bt_laplace_bald_random,0.6701234646000831,0.1889281375664852,1,1,38,0,40,38,"0.6787,0.5870,0.5823,0.6059,0.5154,0.6490,0.7027,0.7780,0.6917,0.6382,0.6321,0.5810,0.5569,0.6136,0.5521,0.6119,0.6148,0.6144,0.6301,0.6701","0.0815,0.2174,0.2456,0.2325,0.1522,0.1839,0.1822,0.1309,0.2016,0.2327,0.2042,0.2215,0.1622,0.1953,0.1811,0.1920,0.2280,0.2532,0.2469,0.1889"
0.8,0.2,bt_laplace_bald_left,0.2734266814653318,0.003155911618689146,2,3,34,1,40,35,"0.5883,0.4802,0.4159,0.5049,0.4430,0.4439,0.4764,0.4060,0.4182,0.3928,0.3687,0.3707,0.3543,0.3270,0.3423,0.3068,0.2458,0.3195,0.2976,0.2734","0.1644,0.0630,0.0326,0.0076,0.0913,0.0404,0.1374,0.1372,0.1425,0.1060,0.0879,0.0941,0.0669,0.0156,0.0006,0.0038,0.0095,0.0483,0.0378,0.0032"
0.8,0.4,multiframe,0.49380946098544093,0.13938831544374297,0,1,39,0,1,0,"0.6271,0.5865,0.4802,0.7186,0.6090,0.5336,0.5561,0.6326,0.6220,0.5265,0.5607,0.5565,0.5685,0.6201,0.6313,0.5429,0.5433,0.6066,0.5834,0.4938","0.1277,0.0425,0.0772,0.0114,0.0667,0.0753,0.1101,0.0176,0.0599,0.0694,0.1011,0.1337,0.1198,0.1138,0.0671,0.1868,0.1268,0.1680,0.0989,0.1394"
0.8,0.4,bt_laplace_bald,0.7733243998530256,0.09440687424182966,2,3,35,0,5,0,"0.6158,0.6971,0.7243,0.7575,0.7877,0.7888,0.7770,0.7484,0.7667,0.8092,0.7919,0.8087,0.8232,0.8085,0.8374,0.8266,0.8158,0.8427,0.7696,0.7733","0.1095,0.0424,0.0109,0.0020,0.0143,0.0076,0.0028,0.0204,0.0200,0.0135,0.0086,0.0359,0.0425,0.0430,0.0575,0.0708,0.0552,0.0570,0.1014,0.0944"
0.8,0.4,bt_laplace_bald_k,0.6437947803689736,0.05223312144356716,12,11,772,5,23,0,"0.6027,0.6395,0.6012,0.6194,0.6230,0.6271,0.6080,0.6181,0.6183,0.5910,0.6876,0.6853,0.5323,0.5451,0.5810,0.5576,0.5690,0.6592,0.6568,0.6438","0.0873,0.0744,0.0875,0.0984,0.0834,0.0875,0.1149,0.0947,0.1005,0.0948,0.0544,0.0719,0.1584,0.1311,0.1497,0.1573,0.1371,0.0587,0.0532,0.0522"
0.8,0.4,bt_laplace_bald_random,0.5097612073839228,0.2499797374539798,3,1,35,1,40,36,"0.5522,0.4774,0.4140,0.4208,0.4820,0.4731,0.5189,0.5318,0.5128,0.5490,0.4575,0.4782,0.5535,0.5532,0.5528,0.5698,0.5784,0.5755,0.5361,0.5098","0.1206,0.0832,0.1372,0.1135,0.1189,0.1018,0.1372,0.2105,0.2030,0.2038,0.1677,0.1797,0.2005,0.2399,0.2539,0.2666,0.2827,0.2821,0.2641,0.2500"
0.8,0.4,bt_laplace_bald_left,0.7673107863630322,0.043488976779760206,2,4,32,2,40,34,"0.4986,0.5938,0.6420,0.4922,0.5026,0.6616,0.6052,0.6287,0.6310,0.6676,0.5280,0.5686,0.5268,0.4984,0.5609,0.6183,0.6362,0.6723,0.7109,0.7673","0.0868,0.0736,0.0245,0.1218,0.1078,0.0764,0.1180,0.0021,0.0201,0.1128,0.0565,0.1517,0.0855,0.0233,0.0422,0.0201,0.0330,0.0298,0.0151,0.0435"
0.8,0.6,multiframe,0.7637495264184936,0.06519106462018225,4,2,34,0,6,0,"0.5842,0.6248,0.5164,0.6545,0.5282,0.8162,0.8984,0.6447,0.6036,0.8443,0.7965,0.8291,0.5990,0.8985,0.3638,0.9092,0.8349,0.7848,0.8340,0.7637","0.0927,0.0131,0.1046,0.1201,0.1167,0.0630,0.0383,0.1253,0.1243,0.1008,0.0895,0.0884,0.0833,0.0635,0.1095,0.0601,0.0932,0.1176,0.0465,0.0652"
0.8,0.6,bt_laplace_bald,0.7807762907689206,0.042424184197059456,3,3,31,3,6,0,"0.6325,0.6287,0.6068,0.6331,0.5950,0.6658,0.7186,0.7861,0.8062,0.8122,0.8312,0.8648,0.8238,0.8618,0.8749,0.7844,0.7942,0.7630,0.7908,0.7808","0.0894,0.1000,0.0783,0.0989,0.0781,0.0690,0.0855,0.0660,0.0094,0.0092,0.0003,0.0179,0.0301,0.0227,0.0148,0.0655,0.0035,0.0704,0.0275,0.0424"
0.8,0.6,bt_laplace_bald_k,0.7859976468717627,0.01559148268129617,12,11,632,6,23,0,"0.6005,0.5599,0.6008,0.6348,0.6108,0.6653,0.6926,0.6719,0.6645,0.6994,0.7532,0.7833,0.8269,0.8004,0.7916,0.8261,0.7976,0.8168,0.8036,0.7860","0.0989,0.1073,0.1162,0.1164,0.1221,0.0749,0.0604,0.0469,0.0315,0.0175,0.0145,0.0050,0.0390,0.0181,0.0384,0.0433,0.0247,0.0300,0.0396,0.0156"
0.8,0.6,bt_laplace_bald_random,0.5523472317870328,0.019868059677807973,2,1,36,1,40,37,"0.5039,0.5559,0.7509,0.5563,0.4524,0.5214,0.5450,0.5675,0.5571,0.5446,0.5915,0.5526,0.5767,0.6299,0.6198,0.5794,0.5763,0.6233,0.6695,0.5523","0.0832,0.0454,0.0175,0.0747,0.1197,0.1525,0.1648,0.0926,0.0606,0.0401,0.0146,0.0038,0.0094,0.0672,0.0077,0.0017,0.1157,0.0105,0.0376,0.0199"
0.8,0.6,bt_laplace_bald_left,0.6142214518978356,0.04912585020635698,1,1,38,0,40,38,"0.6077,0.7253,0.8254,0.6171,0.5739,0.7186,0.5853,0.5817,0.5434,0.5909,0.7329,0.7440,0.6663,0.6965,0.7366,0.7145,0.6692,0.7151,0.6362,0.6142","0.1111,0.0296,0.0006,0.0085,0.0726,0.0286,0.0542,0.0035,0.0021,0.0071,0.0262,0.0655,0.0683,0.0591,0.1103,0.0020,0.0302,0.0639,0.0179,0.0491"
0.8,0.8,multiframe,0.8784986202191927,0.08401241377561182,1,2,37,0,3,0,"0.6447,0.5863,0.6021,0.6244,0.7482,0.6575,0.6793,0.6391,0.5446,0.5836,0.5309,0.4612,0.6459,0.4473,0.6146,0.8148,0.5299,0.5099,0.9084,0.8785","0.1211,0.1116,0.0976,0.0586,0.0148,0.0181,0.0220,0.1477,0.0684,0.2098,0.1304,0.1756,0.1475,0.1477,0.1168,0.0358,0.1323,0.1730,0.0612,0.0840"
0.8,0.8,bt_laplace_bald,0.554292058151744,0.17357884876311733,1,1,35,3,2,0,"0.6201,0.6282,0.5248,0.5555,0.5569,0.5172,0.5462,0.5605,0.5301,0.5265,0.5455,0.5834,0.5507,0.5252,0.5536,0.5427,0.5594,0.5326,0.5527,0.5543","0.1019,0.0944,0.1617,0.1307,0.1328,0.1799,0.1708,0.1474,0.1541,0.1595,0.1387,0.1286,0.1479,0.1551,0.1421,0.1569,0.1445,0.1674,0.1493,0.1736"
0.8,0.8,bt_laplace_bald_k,0.6761066466996681,0.04313067748356718,11,10,574,8,21,0,"0.6243,0.6259,0.5955,0.6319,0.6271,0.6321,0.6439,0.6324,0.6044,0.6131,0.6407,0.6255,0.6313,0.6069,0.6942,0.7766,0.7872,0.7703,0.7030,0.6761","0.1088,0.1209,0.1166,0.0826,0.0923,0.1082,0.0868,0.0953,0.1240,0.0921,0.0951,0.0771,0.1062,0.1016,0.0483,0.0220,0.0327,0.0237,0.0360,0.0431"
0.8,0.8,bt_laplace_bald_random,0.49433621530801686,0.09343855430029048,1,1,37,1,40,38,"0.5823,0.5884,0.6878,0.7282,0.7576,0.7105,0.4642,0.5698,0.5118,0.3427,0.3764,0.2609,0.3862,0.4859,0.5832,0.5542,0.5445,0.4850,0.5248,0.4943","0.0524,0.0578,0.0310,0.0726,0.0540,0.0556,0.0915,0.0148,0.0371,0.0718,0.0089,0.0042,0.0830,0.1839,0.1964,0.1930,0.2029,0.1470,0.2047,0.0934"
0.8,0.8,bt_laplace_bald_left,0.3716429641868285,0.03512171442693656,0,0,40,0,40,40,"0.5775,0.5616,0.4645,0.4411,0.3929,0.4139,0.4068,0.4153,0.3716,0.3807,0.3715,0.4734,0.5029,0.4201,0.3986,0.4330,0.3609,0.3289,0.4104,0.3716","0.0937,0.1930,0.1107,0.1336,0.1561,0.0606,0.0999,0.0336,0.0420,0.1038,0.0667,0.0569,0.0806,0.1242,0.0688,0.0928,0.0785,0.0433,0.0917,0.0351"
